('ingredient', 'Fruit', 'Jabuticaba')
('ingredient', 'Fruit', 'Jujube')
('ingredient', 'Fruit', 'Kadsura_japonica')
('ingredient', 'Fruit', 'Kadsura_longepedunculata')
('ingredient', 'Fruit', 'Kiwifruit')
('ingredient', 'Fruit', 'Kleiner_Feigling')
('ingredient', 'Fruit', 'Kumquat')
('ingredient', 'Fruit', 'Kunzea_pomifera')
('ingredient', 'Fruit', 'Lardizabala')
('ingredient', 'Fruit', 'Lemon_Plum')
('ingredient', 'Fruit', 'Leptecophylla_juniperina')
('ingredient', 'Fruit', 'List_of_Cherimoya_cultivars')
('ingredient', 'Fruit', 'List_of_crop_plants_pollinated_by_bees')
('ingredient', 'Fruit', 'List_of_olive_cultivars')
('ingredient', 'Fruit', 'Maclura_tricuspidata')
('ingredient', 'Fruit', 'Macropiper_excelsum')
('ingredient', 'Fruit', 'Mahonia')
('ingredient', 'Fruit', 'Mahonia_trifoliolata')
('ingredient', 'Fruit', 'Marang')
('ingredient', 'Fruit', 'Marsdenia_australis')
('ingredient', 'Fruit', 'Mayhaw')
('ingredient', 'Fruit', 'Mespilus')
('ingredient', 'Fruit', 'Melodorum_leichhardtii')
('ingredient', 'Fruit', 'Mespilus_germanica')
('ingredient', 'Fruit', 'Mimusops_zeyheri')
('ingredient', 'Fruit', 'Synsepalum_dulcificum')
('ingredient', 'Fruit', 'Monstera_deliciosa')
('ingredient', 'Fruit', 'Morus_serrata')
('ingredient', 'Fruit', 'Mountain_papaya')
('ingredient', 'Fruit', 'Morus_alba')
('ingredient', 'Fruit', 'Multiple_fruit')
('ingredient', 'Fruit', 'Myrica_rubra')
('ingredient', 'Fruit', 'Nectaplum')
('ingredient', 'Fruit', 'Nephelium_hypoleucum')
('ingredient', 'Fruit', 'Nutritious_fruits')
('ingredient', 'Fruit', 'Oenocarpus_bacaba')
('ingredient', 'Fruit', 'Oenocarpus_bataua')
('ingredient', 'Fruit', 'Orchard')
('ingredient', 'Fruit', 'Osteomeles_schweriniae')
('ingredient', 'Fruit', 'Osteomeles_subrotunda')
('ingredient', 'Fruit', 'Ottoman_strawberry')
('ingredient', 'Fruit', 'Passiflora')
('ingredient', 'Fruit', 'Passiflora_alata')
